formula,theoretical
Rb3DyO3,TRUE
ErMnSn2,FALSE
Nd2MgPtO6,TRUE
Dy2Al2Fe15,FALSE
RbEr2Cu3Se5,FALSE
CrSe,FALSE
Er3Mn3Ga2Si,FALSE
CoH14C10(N4O)2,FALSE
Ba7Na5Li3N3,FALSE
Sm3Ti,TRUE
Cu(CO4)2,TRUE
LiV3O4,TRUE
Pu(SiNi)2,FALSE
Ca2TlSn,TRUE
SrMg6BiO8,TRUE
Pu5Pb3,FALSE
Mn15O32,TRUE
Nb3Co8Si,TRUE
Co2MoS4,TRUE
KSrNdMnO6,TRUE
U2Ga3Cu,TRUE
Ba2InGaO5,FALSE
Ba3Zn3Te(PO7)2,FALSE
Ba2AgAu,TRUE
Li3P2WO9,TRUE
Bi12BO20,TRUE
CaPr2Ti2ZnO9,TRUE
Li2UWO7,TRUE
Lu3(CuGe)4,FALSE
La4MgIr,FALSE
Fe3Ni(PO4)4,TRUE
Na6Zr4Zn4Si3(S3O16)3,TRUE
Ti2ZnSnO6,TRUE
Ho2Ga3Fe,TRUE
Na6La2Al2Si3(SO8)3,TRUE
Pa3H,TRUE
KPH2O3,FALSE
LuGaO3,TRUE
KNaFe(Si2O5)2,FALSE
Na4CaZr2TiSi4(O8F)2,TRUE
CsCeHgSe3,FALSE
Hg2N2O3,FALSE
K2RbMnF6,TRUE
NaSc3,TRUE
Li2Fe4O7,TRUE
CsPb2Cl5,FALSE
ZrP2(HO3)2,FALSE
Eu5Si3,FALSE
LiCa2Pb,TRUE
CsBS2,TRUE
Cr3Fe3SiAs2,TRUE
ErP,FALSE
Na4TeSe,TRUE
K2Co(SeO3)2,FALSE
Li6Fe3Co(PO4)6,TRUE
BaCaHfSnO6,TRUE
Ba2Ca2Tl2Cr3O10,TRUE
Li3MnP2(O3F2)2,FALSE
Ca5(AuN2)2,TRUE
Sc8Te3,FALSE
LiTiVO4,TRUE
Na3TlO2,FALSE
Nb6CuSe8,TRUE
Co6O5F7,TRUE
FeTeS2N2Cl5,FALSE
C6I3N4,FALSE
Mn2Be3(NF6)2,TRUE
MgAg,FALSE
Sm4Ga7Ag5,TRUE
AgH3O2,TRUE
TaInSe2,FALSE
Pr2Nd2Sb3,TRUE
Ca3U,TRUE
SiH10(O2F3)2,FALSE
KCa4(BO3)3,FALSE
CaCo2(PO4)2,TRUE
Be3Bi(RhO2)9,TRUE
Na2ErPCO7,TRUE
Na2CaSnP2SO12,TRUE
Dy2Al3Ge4,FALSE
Sr2Sb3,FALSE
Sr2Sn(HO)8,FALSE
BePRu2,TRUE
BP4H36Rh(C9F5)4,FALSE
TiMn2Mo,TRUE
TbAlFe2,TRUE
Sc3PbC,FALSE
Li4Ti2Fe3Co3O16,TRUE
Ba6Tl2NCl,TRUE
Mg14VSiO16,TRUE
Th2Se5,FALSE
Li2CrP4O13,TRUE
Fe5Si3,FALSE
MgCrH10O9,FALSE
Pr3NiGe2,TRUE
Sr2MgMoO4,TRUE
MgMn4O9,TRUE
ErSbRh2,TRUE
BaNaVS4,TRUE
Ca3La3(BO3)5,FALSE
Na4Zr2(GeO4)3,FALSE
Re(TeCl6)2,FALSE
Na12Nb2Zn10Si3(S5O24)3,TRUE
UAsSe,FALSE
TiAgPO5,TRUE
Li5Nb2V3O10,TRUE
Sr2MnAlCu2O7,TRUE
Yb3Sc,TRUE
HoTmPd2,TRUE
Nd2Be2SiO7,FALSE
Sc3Al,TRUE
YNiGe2,FALSE
K2Na3SiP3,FALSE
BeSiO3,TRUE
Pr23Cd4Ir7,TRUE
YAlAu2,TRUE
Ag2GeO4,TRUE
Cr2HgSe3S,TRUE
Cs2NaNdCl6,TRUE
Ca2HfTiO6,TRUE
Na2UI6,FALSE
Cs2LiNd(BO3)2,FALSE
Al2CrN3,TRUE
GdSbO4,TRUE
TmInAg2,FALSE
Zn2Sb3O8,TRUE
MgRe3S4O11,TRUE
Pr2CrS4,FALSE
Rb4MgV4Cu2(PO6)4,TRUE
YbGa4,FALSE
TiNb3(PO4)6,TRUE
C15BrCl6,TRUE
K4MnCl6,FALSE
Ga2FeO4,TRUE
LiTi2N3,TRUE
Sc4BC4,TRUE
La6ZnSb15,TRUE
GaH15N4(OF3)2,FALSE
Ba2Dy(CuO2)4,FALSE
S(N3O5)2,FALSE
Ce2Cd(SeO)2,FALSE
Ca4GdB3O10,FALSE
La14Zn45Si,TRUE
La3AlCoS7,FALSE
ThH6(NO5)2,TRUE
Ba4Mg(RhO3)4,TRUE
CeB8ClO20,FALSE
La9B3C6Br5,FALSE
Y2Co3Si5,FALSE
NaY(PO3)4,FALSE
CoPtBr4N5Cl,TRUE
MgMn(NiSb)2,TRUE
SrHo2CuO5,FALSE
Na3VH11IO13,FALSE
BaSr7(FeO3)8,TRUE
Cu2GeS4,TRUE
Tb2ReB6,FALSE
PrNiSnH,TRUE
K2Cu3Ge5O14,FALSE
La(YC3)2,TRUE
Ba4P3,FALSE
KPuP2S7,FALSE
Li5Fe6(BO3)6,TRUE
LaY3Sc4O12,TRUE
Tl2CoP4(HO2)8,FALSE
Ca2Mn2Si4O17,TRUE
U(SO4)2,FALSE
Cd2Se3N2O15,TRUE
UB4Ru,FALSE
K2AgF4,FALSE
ReMoN3,TRUE
Sb2OsC6(OF2)6,FALSE
Li3TiMn2O6,TRUE
Tl3SnSe4,FALSE
Ti10(GaSb)3,TRUE
LiSbF4,FALSE
Er(FeO2)2,FALSE
Cu3AsSe4,FALSE
K2RbGdCl6,TRUE
Tm(CrSi)2,FALSE
Na2Mg(FeS2)2,TRUE
Ca3TeN4,TRUE
K3Co(CN)6,FALSE
Ta(NF4)3,TRUE
Na3B5Se9,TRUE
NdBC,FALSE
CsH3AuN,FALSE
AcEuMg2,TRUE
Mg7GaAg12,TRUE
Sc(VN)9,TRUE
Rb2Ag4S3,FALSE
Pr4(GeS4)3,FALSE
LiCaCoF6,FALSE
Cs2Pd3S4,FALSE
Ti6Ga16Ni7,FALSE
CoAsO4,TRUE
Na6La4Ti4Si5S7O48,TRUE
RbBaSc(SiO3)3,FALSE
KAsO3,FALSE
SrPrCoRuO6,TRUE
Mg(IN)2,FALSE
LaAl12O19,TRUE
RbSO3,FALSE
MgCr3O7,TRUE
CeMg,FALSE
Na3Li3Sc2F12,FALSE
TbGdRh2,TRUE
Tm2CuO4,TRUE
Sm(Ge3Pt)4,TRUE
Li5V3Cr2O10,TRUE
Y(CoO2)3,TRUE
HfCuSi,FALSE
NbP,FALSE
SrMg2Al6(Si3O10)3,TRUE
Na5In3Si3Sn(SO8)3,TRUE
ThCd5,FALSE
ZnTeH12Se3N4,FALSE
Dy5Mg5Al12(Fe2Si3)2,FALSE
TmCdNi4,FALSE
NbHg3F6,FALSE
Si6Sb3N11,TRUE
Ba2PrTiO6,TRUE
Sr2MgTl,TRUE
KCoN,TRUE
LiSm2Al,TRUE
La2Ti3NiO10,TRUE
Li5CrO5,TRUE
Li12Fe3NiP4(CO7)4,TRUE
H24C8Se(NO2)2,TRUE
TbUTe4,TRUE
Sm3AlFeS7,FALSE
Cr3B7IO13,FALSE
BaSrDySbO6,TRUE
Li2MnV2O6,TRUE
Ca2MgAl,TRUE
Al5(BiS4)3,TRUE
RbPb,FALSE
PmNdTl2,TRUE
YInPt2,FALSE
Na5Hf2Al2SiP5O24,TRUE
Sr10Nb5N5O14,TRUE
RbScAsO4F,FALSE
Te2Mo2SeS,TRUE
K2NaScCl6,TRUE
MgSbS2NCl6,TRUE
Na2LiFe(Si2O5)3,FALSE
Sb2S2O9,FALSE
NdCu,FALSE
Ti3In4,FALSE
Li8FeCo3O8,TRUE
Ca4OsN4,TRUE
KNa2Tl,TRUE
Y(ZnP)3,TRUE
BaC2S2(NO)2,TRUE
EuTiClO3,FALSE
Na5Zn3SnP3(SO8)3,TRUE
Li4Mn3Co2Ni3O16,TRUE
TlZnSClO4,FALSE
FeC3NCl3O2,TRUE
Er6FeBi2,TRUE
Cr2HgO4,FALSE
Li2Fe(CoO3)2,TRUE
MgTi3,TRUE
NbSeS,TRUE
PmHoIr2,TRUE
K3Pm,TRUE
H9BrO4,TRUE
Ca3B3N5,TRUE
PrSmIn2,TRUE
Ba10Ge3C3O26,TRUE
Ti3Mn2Sb(PO4)6,TRUE
UAu2,FALSE
Ca2CuIrO6,TRUE
RbRuF6,FALSE
Al17(Re2Si)2,FALSE
YbZnCuSi2,TRUE
AlTc2Sb,TRUE
Tb7NiI12,FALSE
Nd2TiCuO6,TRUE
CsZn4(BO3)3,FALSE
Sr2Fe2Se2OF2,FALSE
Cs(SO2)2,FALSE
Mg30BCO32,TRUE
Li2FeCu(PO4)2,TRUE
BaSmHf4O12,TRUE
SrDy2Fe2O7,TRUE
LiSm4(Mo2O7)2,TRUE
SnAu3,TRUE
SrGa2B2O7,FALSE
BaSn3Pt,FALSE
SmGe3Rh5,TRUE
Tb(Mo3Se4)2,FALSE
Li4Co15O28,TRUE
Na7V2O6,TRUE
Au2O3,FALSE
K2HoPCO7,TRUE
MgFe2(SiO3)4,TRUE
CeSiGeRh2,TRUE
NaSrLaMnO6,TRUE
U(FeB3)2,FALSE
Na3PSO3,TRUE
KPbN,TRUE
Ba3IrN3,TRUE
Na10TaGa7Si6(SO8)6,TRUE
Dy2CuSe2O,TRUE
Zr2Pd,FALSE
In2AgS3Cl,TRUE
YbBiPd2,TRUE
KLiMg14,TRUE
Mn4C15S4O15,FALSE
Li4MnP2O9,TRUE
MgC4S4N2(O4F3)4,FALSE
LiZn(BH4)3,TRUE
KN3O4,FALSE
Ce2(SiPt)3,TRUE
Ga2(MoO4)3,TRUE
Na2V2F7,TRUE
Sm6Si3Ni2,TRUE
Hg2AsF6,FALSE
Mg2V3InS8,TRUE
Na2Mg5Sn3(SO4)12,TRUE
Na3GaSn3(PO4)6,TRUE
Mn2V3Sn(PO4)6,TRUE
Na11(WO3)13,TRUE
C7I3N4,TRUE
Sc3(SiNi)4,FALSE
Sr2Cu(HO)6,FALSE
NaSrYSeO6,TRUE
Tl4GeSe4,FALSE
Ti2CoTc,TRUE
AsIrSe,TRUE
NdDyC4,TRUE
PrP3O14,TRUE
SmCrB4,FALSE
NaSc2Al2PS5O24,TRUE
MnC5(O2F)2,FALSE
Y2SiCO7,FALSE
Tl9SbTe6,TRUE
Mg30CoSiO32,TRUE
Na9Ta7Zn5Si9(SO8)9,TRUE
La2Mn3ZnO9,TRUE
Co11CuO16,TRUE
Zn2Ni21B20,FALSE
Lu3Th,TRUE
Cr2Fe3Cu(PO4)6,TRUE
ErCO4,FALSE
SbN(OF3)2,FALSE
Rb2MnS2,FALSE
LiDy(PO3)4,FALSE
Li2Sc(PO4)2,FALSE
Lu2(Ni7B2)3,FALSE
MgZnNi2,TRUE
CaLaCrSbO6,TRUE
Mn(SbO3)2,FALSE
Cs2InHgI6,TRUE
Ti3Mn2Co(PO4)6,TRUE
MgCo4(PO3)12,TRUE
SrPrScO4,TRUE
K2Sn2Se5,FALSE
K2Fe2(PO4)3,TRUE
Mg2BN2Cl,FALSE
K7Be12(PO4)12,TRUE
MgFe2CoO7,TRUE
Ho5P12Ru19,FALSE
Li4MnV3(PO4)4,TRUE
SbIr,FALSE
As2Ir,FALSE
Ba2Mn2ClF7,TRUE
Al3Cu,TRUE
CaAsO5,FALSE
Bi7I2,TRUE
La(NO5)3,TRUE
Na8Ti5O14,FALSE
CeFe(Ni2Ge)4,TRUE
Na2AgPdF6,TRUE
Mn3Cd3(TeO6)2,TRUE
Sr2(PPd)3,FALSE
MgSc2Cd,TRUE
K2V3P4H4O19,TRUE
Ba3TmRu2O9,TRUE
Tl3BiS6,TRUE
Nd4Ti9O24,FALSE
Li5TiN3,TRUE
Ba3Sr3Np2,TRUE
Mg2CdPt,TRUE
K2NaMoI6,TRUE
Li4Nb2Co3Sb3O16,TRUE
Ac3Tl,TRUE
RbMnCuS2,TRUE
Mg(Co2Ge3)2,TRUE
Lu6Nb4Al43,TRUE
Li7Cr3(SiO6)2,TRUE
Li6FeCl8,FALSE
SmBi2Au,FALSE
H18SO12,FALSE
LiMn2P2(O4F)2,TRUE
Ba4Cu11(Te4S)2,TRUE
Dy4NiB13,FALSE
Ca2CoW,TRUE
CsFe2Te3,TRUE
BaInGe,TRUE
GaAgTeSe,TRUE
Nd(N5O9)3,FALSE
LiMn3O4,TRUE
Sn3Te3Ir2,FALSE
Hg3Pt(NCl4)2,TRUE
Pr7Al7Co6,FALSE
Sr2Cu(IO)2,FALSE
LiNiSbO4,TRUE
HfZrHg2,TRUE
CaSiGe3S5O24,TRUE
LiScVO4,TRUE
LiHg3,FALSE
SrCa3Zr16(PO4)24,TRUE
Ti2CoS4,FALSE
Cr9(PO4)8,TRUE
Tl3In3SnSe8,TRUE
SrLa2Mn3O9,TRUE
Sr(CdGe)2,FALSE
K2UCu3S5,FALSE
NbSnS2,FALSE
Ga4O5,TRUE
HfTaRe2,TRUE
SrCdGa,TRUE
H13C4S2NO6,FALSE
Na2Li3FeO4,FALSE
MnTl2GeTe4,FALSE
ZnPH5C2N4O3,FALSE
PH4Br,FALSE
Ba2Mg(WO4)2,TRUE
SiPtSe,FALSE
Rb(CoS)2,FALSE
Na7Ti2Ga2Si3(PO8)3,TRUE
AlInB,TRUE
InPt2,TRUE
K4C2O3,TRUE
Mn2HgO4,TRUE
NaTi3FeO8,TRUE
GdAl22O34,TRUE
MgMo3,TRUE
MgTa2(CuO4)2,TRUE
PuU4N5,TRUE
CaFeO2,FALSE
Rb3As11,FALSE
TiB2W,TRUE
Mn5Nb(PO4)6,TRUE
TmGePt,FALSE
Nd2Fe17C3,FALSE
BaNaBiWO6,TRUE
V2CoH4C4(NO3)2,FALSE
H18Se3(NO3)4,FALSE
Li3MnBPO7,TRUE
ZrCrF6,FALSE
Ce2CN3Cl,TRUE
Li4FeC6ClO21,TRUE
NaOsN2,TRUE
MgSiO6,FALSE
CaOsN2,TRUE
HfGeRu,FALSE
Hf6Al16Os7,FALSE
K5Tl3O,FALSE
NaO2,FALSE
Ba2CaSeO6,TRUE
Yb2InCu2,FALSE
Ba2Mn2AlF11,TRUE
TiPd2,FALSE
BaNd(FeO3)4,TRUE
Ho2ReC2,FALSE
Ca4TeN4,TRUE
Y3VCo8,TRUE
HS7N,FALSE
MnAl6,FALSE
Li2ZrN2,FALSE
Rb3Os2Br9,FALSE
Y3Sb4Au3,FALSE
NaLa(GaSe2)4,FALSE
Sr2Pd,FALSE
Sr3Nd10Al12Si18(N2O)18,TRUE
Ag3Te(PO7)2,TRUE
Na2NbAl3Si2(SO6)4,TRUE
DyBO3,FALSE
KSe2O,TRUE
Nb2Te3,FALSE
ErNi3Ge2,TRUE
Co4Pb(CO)16,FALSE
NaLaZrP2SO12,TRUE
As2O3,FALSE
MnP2HO7,FALSE
Pr14Si11Ni6,FALSE
Ca3Fe3N5,TRUE
MgCo3C,FALSE
BaSn2S5,FALSE
SrInO3,TRUE
Na3Np(HO3)2,FALSE
TaNb2FeSe10,TRUE
Sb5O7F,TRUE
CdSe2O9,FALSE
K2PtC4(N2Cl)2,FALSE
Gd3CCl3,FALSE
GdAu3C6(N2O)3,FALSE
CsYbSe2,FALSE
LiV2H4(OF5)2,TRUE
Er(TiGa2)2,FALSE
Ti8Ga3Co4Si,TRUE
NaPdF3,TRUE
Er2ZnAs2O,TRUE
EuGeAu,FALSE
Sr7Y6OF30,TRUE
KScO3,TRUE
CsRb2PdF5,FALSE
Na7La2Si3Sn2(PO8)3,TRUE
Mg3Sn3(AsO4)4,TRUE
Ag8SnS6,FALSE
Sr4U3ZnO12,TRUE
NaTe,FALSE
Tb3ReO7,FALSE
SrEuSi4,TRUE
Te4Mo(OF4)5,FALSE
ZrAlAu2,TRUE
B11H11C4SI10NF,FALSE
Li3Ti2Fe3O10,TRUE
KMo6S7,TRUE
Li2AcSn,TRUE
Na3Ga4P3(SO8)3,TRUE
Li4Cr3O8,TRUE
CuW2O7,TRUE
Ti4Fe2P3,TRUE
RbPS3,FALSE
NdB12,TRUE
CeAlRh,FALSE
Na2Nd2PtO6,TRUE
Rb2AgCl3,FALSE
Sr2AlV11O22,TRUE
Ti2Al2O7,TRUE
Dy2Fe15Co2CN,TRUE
Pr2Ge5Ru3,FALSE
La3SbO7,FALSE
BaMg6TiO8,TRUE
TaZnRh2,TRUE
PrBi2BrO4,FALSE
GeH10Se3N4,FALSE
K3ErSi2O7,FALSE
Si3Ru2,FALSE
LaPrAl6,TRUE
SbHC2O5,TRUE
Ba2ErNbO6,FALSE
Rb2Pb4O7,FALSE
CsP(OF)2,FALSE
Na2LiNiF6,TRUE
K2NaScF6,FALSE
TaTe4I,FALSE
Sm2I2F,TRUE
CeBO3,FALSE
LiFePH2O5,TRUE
Na3H12Ru2(C2O9)2,TRUE
UC3S(NO4)2,FALSE
Cs2DyAuCl6,TRUE
YMnB4,FALSE
CsRb2GaCl6,TRUE
Hf4Si7Ni4,FALSE
Li10Sn(PS6)2,TRUE
Cs2Sr2O3,TRUE
Ca7OsN6,TRUE
Na2CeWO6,TRUE
TlBiTe2,FALSE
YCo4Si,TRUE
TbCr2O2,TRUE
BaTbCuBO5,TRUE
Zr3CoSe6,TRUE
BeVO3,TRUE
Fe5GeP,TRUE
Li4Ti3Cr3(CuO8)2,TRUE
Be2Zn,TRUE
Ba2H4Pd,FALSE
Y2TiCuO6,TRUE
BaTbF6,FALSE
Mn3Al(SiO4)3,TRUE
CoCuP2O7,FALSE
CaYGa3O7,TRUE
EuIBr,FALSE
Rb2InAgCl6,TRUE
TiFeSi2,FALSE
HgH6I3NO,TRUE
Na3CoBAsO7,TRUE
CdOF,FALSE
NaLa2In2PS5O24,TRUE
Cd3H36C10N5Cl11,TRUE
LuGeRu,FALSE
LiFe8F33,TRUE
Tb2CrGe4,TRUE
Li4Co3Ni3(TeO8)2,TRUE
FeCuS2,FALSE
Nb2Te4Cl10O,FALSE
K3BiO3,FALSE
La3Gd(ClO)4,TRUE
In2GaSn,TRUE
BaSe3,FALSE
Co4Cu3(NiSe6)2,TRUE
BaHBr,FALSE
Sc4Si2Pt7,FALSE
Na3GaN2,TRUE
TaNiGe,FALSE
Zn3Sn3(AsO4)4,TRUE
Ba3ZnSb2O9,TRUE
Mo3WS8,TRUE
Er2B6Rh,TRUE
Ce3CuSiS7,FALSE
Cu(IN)4,FALSE
Al2FeRh,TRUE
NaFeBP2H3O10,FALSE
YAg3(PS4)2,FALSE
LiSm2IrO6,FALSE
K2AgMoCl6,TRUE
Rb4LiZr3H2F19,FALSE
Li2SbPt,FALSE
Ga5CuTe8,TRUE
K2RbTaBr6,TRUE
Nd2Se3,TRUE
As2W2O11,FALSE
Te7(OF5)6,FALSE
Na9Nb10Zn2Si9(PO8)9,TRUE
Gd2(Ga3Ir)3,TRUE
Li3CeGa8,TRUE
Na6Fe2B4SO16,TRUE
CdPH6NO5,FALSE
NaNb10O18,FALSE
Li3Tm3(TeO6)2,TRUE
ZnBiSbO5,TRUE
Na3Ce2C4O12F,FALSE
CaInCu4,FALSE
Ta8CoSe8,FALSE
MgCl2O,TRUE
Ba3Mn2RuO9,TRUE
CeDyZn2,TRUE
Cr2Pt2C,TRUE
Na2BeGeO4,FALSE
GaFeIr2,TRUE
Sm4MgNi,TRUE
Bi5O4F7,TRUE
U2SnPd2,FALSE
Na10Hf2Zn6Si3(S3O16)3,TRUE
Y5Ge3,FALSE
Tb2Si4Mo3,FALSE
YMg30CuO32,TRUE
Ca2LaTaO6,TRUE
K2Nd4Ge4O17,TRUE
Ba2CaCu(HgO3)2,TRUE
YbZnPt,FALSE
Li8IrO6,FALSE
Al4Si2H(O3F)3,TRUE
Sr3(OsN2)2,TRUE
SnAs2O9,TRUE
CuAsPb2SO9,TRUE
DyCuTe2,TRUE
GdCo3B2,FALSE
HfMg6Fe,TRUE
PrEuZrMnO6,TRUE
SmCo4B,FALSE
Ge3Rh2Se3,FALSE
Hg4SbO6,TRUE
Mn9Ir2N9,TRUE
K2Ni(CO5)2,TRUE
Na2AlHgBr6,TRUE
Mg16Al12Ir,TRUE
Na3YHf3(PO4)6,TRUE
FeCu2SbO6,TRUE
Cs2YHgCl6,TRUE
Li22Si5,FALSE
Cs2NbAgF6,TRUE
Na9Sc(MoO4)6,FALSE
MgGe2,TRUE
Cs3Rb,TRUE
TbHg3,FALSE
Rb8(GaH3)5,FALSE
Rb2P2Pt,TRUE
Li4Co(SiO3)3,TRUE
B84O11,TRUE
Na5Mg2Ti2P5SO24,TRUE
PtI4,FALSE
Cs2KCuF6,FALSE
CeMg5,TRUE
SrDyCoO4,TRUE
Mo2S4N,TRUE
Eu2ZnIr,TRUE
PmInPd2,TRUE
Tm2(Ga3Co)3,FALSE
ErGa4Ni,FALSE
Ti2Te2P,TRUE
RbZn2P2HO8,FALSE
KZnCuTe2,TRUE
Y(TiGa2)2,FALSE
BaSiF6,FALSE
Fe3Se4,FALSE
Cu2CO5,FALSE
SrPIr,FALSE
BaMg6NiO8,TRUE
UH12W3C2S2(N3O5)2,TRUE
Ca6Si2O13,TRUE
UNi5Ge3,FALSE
Er3FeB7,FALSE
Y2TlZn,TRUE
Ta2(Co7B2)3,FALSE
LaAl3Ni2,TRUE
NaGdCu2F8,TRUE
Rb2Nd2Mg(WO4)4,TRUE
Cr2C13SN3(O2F)5,FALSE
Na2Ca2Ta3O10,FALSE
Na6La4Nb4Si7S5O48,TRUE
TlAg3Te2,FALSE
Ti2Cu,FALSE
Mg3Bi2(PO6)2,TRUE
La2HfO5,TRUE
CsRb2SbCl6,TRUE
YPOs2C,TRUE
DyInRh2,TRUE
Ca(Sn2O3)2,TRUE
GdSbS,TRUE
Y2AlGe3,FALSE
Co5Te6,TRUE
Al13Si5ClO38,FALSE
Zn2InGaO5,TRUE
KAsOF5,FALSE
Er2TlCu3S5,FALSE
USb2Pd,FALSE
Ho6GaNi2,FALSE
Dy2B6Ru,FALSE
SrZn(SeO3)2,FALSE
CdPdF6,FALSE
Tb4CoB13,FALSE
Na2Sr(Ge4O9)2,TRUE
Na5AsO5,FALSE
KNpCuS3,FALSE
Li7W5O16,TRUE
Li2Ti3SbO8,TRUE
Sm6Th4O17,TRUE
Cs3Sb2N3(O3F2)3,FALSE
LiAlCoO3,TRUE
PmTm,TRUE
Ba2YI7,TRUE
Cs2GaAgF6,TRUE
La3Ga5SiO14,TRUE
Ba2CuMo2F14,TRUE
Pr3Pb,FALSE
KCaZrNbO6,TRUE
Na6HfH8S5O24,FALSE
NaCa4TaTi4O15,TRUE
Sr2Cu2O5,FALSE
VFe3Si4,TRUE
AlVOs2,TRUE
Li5Fe4P4O16F,TRUE
LiTaSe2,TRUE
LiNbSn3(PO4)6,TRUE
Fe(SbS2)2,FALSE
Mg(SnO2)4,TRUE
U3O7,TRUE
Ag2BBr,TRUE
BaTbEuVO6,TRUE
AlZnH10O7F5,TRUE
ZrGeO4,FALSE
Re(Te4Cl3)2,FALSE
Na14La6Nb2Si9(SO16)3,TRUE
Na9Zr8Si4(P4O23)2,TRUE
Ca(TbS2)2,TRUE
P3RuW2O15,FALSE
Li2TiNi3O8,TRUE
PuBi3,TRUE
Y2BePb,TRUE
Na3NiBAsO7,TRUE
KNaSb,TRUE
Na10Mg4Si5Ge4S7O48,TRUE
HoRu3C,TRUE
LiMnPd2,TRUE
LiRe2N3,TRUE
Zn2CoP2(H2O3)4,FALSE
CeZn2Ni,TRUE
Dy2(GePt3)3,FALSE
Rb3TbF6,TRUE
Ti(FeN)4,TRUE
Li(TiS2)2,TRUE
Sm2MgIr,TRUE
PrSnPt,FALSE
Na2Ta6Al2Si7S5O48,TRUE
Na14Hf4In4Si9(SO16)3,TRUE
Na2Gd2B2O7,FALSE
TiPO4,FALSE
InI,FALSE
YFeNi4,TRUE
Nd5Te2Cl3O10,FALSE
Ho(MoO3)2,TRUE
K2ErF5,TRUE
CaTi3V5O16,TRUE
Pr2Sb4Ir3,FALSE
Sm2AlNO3,TRUE
CaSiSn3S5O24,TRUE
Nd3Si,TRUE
Y3Al7Cu2,TRUE
Rb2NaScI6,TRUE
YHoZn2,TRUE
CoMoP2,FALSE
La3Co2CuO9,TRUE
LaBi2ClO4,TRUE
Sr2VN3,FALSE
K2DyAuCl6,TRUE
Tb(Fe5Re)2,TRUE
Er2ZnHg,TRUE
H4Os3C10O9,FALSE
SrMg14CoO16,TRUE
LiNb(PO4)2,TRUE
BeAl6O10,FALSE
KEuTiO4,TRUE
Cu3P15I2,FALSE
Tm10In20Rh9,FALSE
Be2BHO4,FALSE
GaHg2SbCl4,FALSE
BaSiC,TRUE
Nd(BRu)4,FALSE
GaTc2W,TRUE
KRb2InBr6,TRUE
UPt,FALSE
FeSb2C6(OF2)6,FALSE
Na7In4P9O32,FALSE
Na5Y2SiSn2P5O24,TRUE
Na4Ca(PO3)6,FALSE
DyCoO3,FALSE
MnPdAu2,TRUE
Na6Zn2Si5Ge6S7O48,TRUE
SrPt3O4,TRUE
Li5(FeO2)4,TRUE
ZnOs3,TRUE
RbSc3F10,TRUE
Li8Fe7Te(PO4)12,TRUE
Sb2XeF14,FALSE
K3SmF6,TRUE
VF2,FALSE
Na5HfAl3Si3(SO8)3,TRUE
Ce6Y2O15,TRUE
MgReO3,TRUE
ThCrO7,FALSE
Li6Ti8Ni(PO5)8,TRUE
Mn13Fe3O32,TRUE
BaFe2Si2O7,TRUE
SiP2H18(C3Br2)2,FALSE
LiGeO3,TRUE
Rb2CuMoBr6,TRUE
K6Sb2H18S8O9,TRUE
Rb4Mg(WO4)2,TRUE
KTeAu,FALSE
CdI2O7,FALSE
HgTe2C2(NF8)2,FALSE
Cs3SiF7,FALSE
Li4VO3F2,TRUE
GdCo4B,FALSE
Ce2Mn3Al,TRUE
ZrH14C2(N4F3)2,FALSE
La12(ReC3)5,TRUE
BP(IBr)3,FALSE
Ba3P2(SeO)4,FALSE
CsCrC6,TRUE
K2LiTaCl6,TRUE
CsRbO,TRUE
FePtO2,TRUE
CaMnF6,TRUE
CsFeCl4,FALSE
Cs2KInCl6,TRUE
Cs2LiVS4,FALSE
K2Te4O9,FALSE
CaAgF5,TRUE
Li4Mn3Cr2Co3O16,TRUE
FeSnF6,FALSE
MgCu2(SbO4)2,TRUE
MgV5(MoO5)5,TRUE
Na3YTiSi(PO6)2,TRUE
Ba3(IrN2)2,TRUE
BaNiF4,FALSE
CdGaPd2,TRUE
H3C6SeO3F5,FALSE
Sm4Bi2O,FALSE
La21Fe8Sb7C12,FALSE
LuAgSn,FALSE
Ce(NiGe)2,FALSE
Y2Fe17C,TRUE
YPd2Pb,FALSE
Tb8Se15,TRUE
NaFeP3H7O13,FALSE
RbBi3Se5,TRUE
Ba2UZnO6,FALSE
Li3Ti6O13,TRUE
Cs3Pt,FALSE
La4Mn4O11,TRUE
YMgAu,TRUE
Tb11CuSe16,TRUE
MgNbCu3S4,TRUE
HoMg(SbO3)2,TRUE
BaCuSbO5,TRUE
Na4CaAl(PO4)3,TRUE
CaV(GeO3)2,TRUE
Mg2Ga3WS8,TRUE
Li5Mn2Co3O10,TRUE
V6CuO15,TRUE
Mg6ZrV,TRUE
Na4ZrZnSi2SO12,TRUE
MgAlCu,TRUE
Na2HoNb5O15,TRUE
CaMg2MnFe2(P2O13)2,FALSE
CaCoSe2,TRUE
Ta6Ti(CS2)3,TRUE
RbF3,TRUE
Ca12ScCo7O24,TRUE
GaSe,FALSE
DyGaO3,FALSE
Ba3CaTiWO9,TRUE
TbNd3,TRUE
V4ZnO10,TRUE
Nb5(NiP)4,FALSE
LiVGaO4,TRUE
HfCuSn,FALSE
BaDy2NiO5,FALSE
V6CoNi,TRUE
Mg14FeSiO16,TRUE
NaGa11O18,FALSE
Sc2AgPd,TRUE
KLaTbGeO6,TRUE
BaLa3Sc4HO12,TRUE
